temp,humidity,rainfall
34.0,85,6.0
33.3,89,12.8
34.6,87,13.3
33.8,94,0.0
35.4,93,0.0
39.1,89,0.0
40.9,55,0.0
41.1,50,0.0
41.8,52,0.0
41.7,53,0.0
40.5,87,0.4
41.1,77,0.0
40.4,81,0.0
41.0,73,0.0
40.6,81,0.2
39.3,79,0.6
39.2,74,8.8
36.7,74,0.3
36.7,79,4.0
35.1,83,1.7
35.5,86,3.8
38.0,85,0.0
38.4,69,2.5
40.2,69,0.0
40.7,58,0.0
40.8,54,0.0
39.7,73,3.9
35.1,80,8.5
31.5,95,27.5
30.8,97,35.9
31.3,96,6.0
31.6,97,1.3
31.8,95,0.4
32.1,94,0.1
31.6,92,0.0
30.3,93,3.8
27.5,95,12.5
26.3,99,41.0
26.5,97,14.9
31.1,95,2.4
30.0,93,7.7
28.3,90,4.9
27.5,92,8.1
31.5,95,22.7
31.7,95,9.4
31.3,93,9.6
30.0,95,20.7
31.5,95,6.1
31.7,93,0.8
32.5,90,0.2
32.8,96,3.6
26.4,96,15.8
27.2,96,26.3
27.6,97,29.6
28.6,98,19.4
27.9,99,23.7
25.4,98,34.4
28.6,91,1.4
30.9,95,4.9
31.4,92,2.6
30.0,94,7.2
27.5,97,18.1
27.2,98,39.7
27.9,96,4.9
28.5,97,10.8
28.4,99,12.0
28.1,98,4.3
29.1,97,16.4
29.6,99,17.1
28.7,96,22.0
28.0,96,11.8
30.7,97,1.5
29.9,94,1.9
29.5,94,5.5
29.9,82,0.9
29.8,94,4.4
26.5,96,5.9
24.8,98,27.6
24.1,99,44.4
27.8,99,4.9
30.6,94,0.1
30.0,87,0.0
29.1,87,0.3
29.9,95,0.4
29.8,94,2.2
31.1,97,7.3
31.6,96,10.6
30.2,94,5.5
28.7,96,6.3
29.2,96,3.4
29.9,95,2.2
31.0,94,2.1
29.9,94,29.6
28.0,96,14.4
27.9,94,11.4
28.6,94,5.2
29.9,89,0.4
29.3,95,1.5
29.5,94,1.4
29.0,91,4.2
29.9,94,7.1
30.7,94,4.1
29.0,96,11.4
29.5,99,4.1
29.3,96,6.2
30.2,97,4.8
28.7,97,5.9
30.5,96,9.2
29.9,90,2.8
31.9,91,0.0
30.5,96,9.0
30.9,94,9.6
31.5,93,0.5
31.8,88,0.0
31.7,92,0.3
31.6,90,0.8
31.3,90,0.0
31.7,88,0.0
30.7,94,3.8
30.3,97,1.5
30.9,96,0.0
30.9,96,2.6
27.7,96,6.2
27.6,98,6.0
28.7,99,2.9
30.7,98,0.0
31.5,95,5.1
29.6,99,19.6
27.4,99,11.7
28.8,96,11.9
30.4,92,1.9
30.2,85,0.0
30.5,87,0.0
30.3,89,0.0
30.4,77,0.0
30.0,89,0.0
30.0,88,0.0
30.9,91,0.0
31.3,89,0.1
31.7,96,3.7
30.8,94,0.1
32.1,89,0.0
30.8,77,0.0
30.3,86,0.0
29.9,93,0.2
30.2,95,0.2
31.1,93,0.0
32.1,83,0.0
32.0,77,0.0
30.3,92,0.0
29.3,95,0.3
28.1,97,1.4
27.8,96,0.5
29.0,97,0.3
29.8,95,0.0
30.7,91,0.0
30.9,86,0.0
30.7,85,0.0
31.3,87,0.0
31.3,83,0.2
30.7,84,0.0
30.6,80,0.0
30.0,73,0.0
29.9,80,0.0
29.7,82,0.0
29.4,80,0.0
27.1,97,26.5
23.8,98,8.7
26.2,98,0.4
26.6,96,1.0
26.8,95,0.0
27.2,89,0.0
28.2,92,0.0
28.7,93,0.0
28.5,85,0.0
28.0,80,0.0
28.1,75,0.0
28.0,74,0.0
27.4,89,0.0
27.5,91,0.0
28.0,86,0.0
27.6,90,0.0
27.4,87,0.0
28.3,90,0.0
28.1,89,0.0
28.4,84,0.0
28.2,83,0.0
26.2,90,0.0
26.6,86,0.0
26.5,79,0.0
26.5,81,0.0
26.7,81,0.0
26.6,87,0.0
26.3,90,0.0
26.3,90,0.0
26.5,85,0.0
28.1,82,0.0
28.5,93,0.0
29.3,91,0.0
29.2,92,0.0
28.4,90,2.0
25.4,94,3.0
25.6,96,0.0
25.9,82,0.0
24.4,93,0.0
23.9,94,0.0
23.8,97,0.0
24.6,91,0.0
25.8,95,0.0
25.9,80,0.0
26.3,88,0.0
23.6,90,0.0
21.7,90,0.0
21.7,79,0.0
21.5,77,0.0
23.0,97,2.3
21.9,99,0.0
21.0,85,0.0
22.9,73,0.0
22.1,94,0.9
21.7,99,0.8
22.4,99,1.1
21.2,95,0.0
19.8,75,0.0
20.4,76,0.0
21.5,76,0.0
22.8,78,0.0
24.1,81,0.0
23.5,85,0.0
24.5,75,0.0
25.1,77,0.0
24.6,83,0.0
23.1,88,0.0
23.0,83,0.0
23.5,86,0.0
24.8,81,0.0
25.6,74,0.0
25.7,86,0.0
24.8,85,0.0
23.4,82,0.0
23.1,81,0.0
23.2,79,0.0
23.3,85,0.0
25.9,83,0.0
25.2,80,0.0
25.5,83,0.0
23.4,92,2.0
24.3,97,9.0
23.7,99,5.9
20.9,98,1.7
18.9,89,0.0
18.6,92,0.0
18.9,93,0.0
20.4,87,0.0
21.3,79,0.0
21.7,74,0.0
24.1,81,0.0
23.9,77,0.0
24.0,82,0.0
26.3,91,0.0
27.0,88,0.0
27.2,91,0.0
27.3,85,0.0
25.2,85,0.0
24.5,74,0.0
25.6,66,0.0
26.3,72,0.0
28.7,85,0.0
27.2,92,0.0
25.3,96,0.0
26.8,82,0.0
27.5,76,0.0
28.2,88,0.0
28.7,73,0.0
28.4,91,0.1
28.0,85,1.1
29.1,89,0.3
31.9,92,0.0
32.7,87,0.0
33.0,68,0.0
33.7,65,0.0
30.7,75,0.0
30.2,75,0.0
29.4,57,0.0
28.1,58,0.0
29.9,86,0.0
25.5,97,13.4
27.9,98,4.5
28.5,97,0.0
29.7,93,0.0
29.6,75,0.0
31.1,61,0.0
32.0,50,0.0
33.3,65,0.0
33.0,52,0.0
32.3,72,0.1
32.8,81,2.4
32.4,85,3.3
32.2,84,4.5
31.9,88,0.0
33.3,82,0.0
35.6,66,0.0
28.3,74,1.3
28.2,93,15.5
29.1,96,1.2
29.5,76,0.0
30.7,66,0.0
33.2,68,0.0
33.6,64,0.2
33.1,70,0.0
33.8,70,0.0
32.7,48,0.0
32.3,48,0.0
33.4,43,0.0
35.9,65,0.0
36.4,62,0.0
37.0,60,0.0
34.3,64,0.4
35.4,67,0.0
36.5,56,0.2
36.0,58,0.0
37.0,79,0.0
37.9,93,0.0
38.7,98,0.0
38.4,97,0.0
39.1,53,0.0
38.2,45,0.6
38.9,51,1.4
37.4,62,0.0
39.1,50,0.7
39.6,49,0.0
39.3,38,0.0
37.9,34,0.0
37.1,34,0.0
38.5,31,0.0
39.9,29,0.0
40.9,46,0.0
41.9,50,0.0
40.0,88,0.0
41.3,80,0.0
40.8,46,0.0
40.3,31,0.0
40.7,33,0.0
40.8,47,0.0
38.1,29,0.0
39.2,34,0.0
40.7,39,0.0
41.2,43,0.0
41.1,45,1.8
40.6,41,0.0
40.0,43,2.3
40.3,42,0.0
41.5,52,0.0
39.4,78,2.2
37.5,74,0.4
37.0,68,0.5
36.9,68,1.0
37.1,65,1.2
35.9,89,0.3
37.5,67,0.6
38.1,65,1.1
37.5,74,2.2
38.1,67,1.4
39.6,64,2.0
40.1,64,0.0
40.6,70,0.0
40.2,69,2.1
39.5,81,8.9
38.0,81,0.1
35.6,85,0.2
32.7,87,0.4
35.1,88,0.0
38.9,82,0.0
39.3,82,1.1
36.6,74,2.5
39.1,75,3.8
36.5,65,0.5
39.2,60,0.4
38.7,73,0.0
38.5,78,0.0
38.3,75,0.0
37.6,77,0.0
39.3,75,0.0
38.2,90,0.0
34.3,87,11.7
35.0,90,0.2
35.7,82,0.0
35.9,82,0.1
37.8,83,0.6
36.5,81,1.4
37.6,83,0.0
39.6,71,0.3
41.4,54,3.7
40.1,65,0.1
38.2,67,2.1
38.6,59,0.0
38.4,78,3.1
33.6,92,10.9
31.3,97,8.3
31.4,95,1.9
31.9,93,1.7
33.5,88,0.1
34.5,90,6.0
34.0,96,19.1
33.4,96,34.0
31.5,95,40.3
32.3,95,7.4
32.7,91,0.6
32.0,93,3.8
30.7,92,2.4
30.7,94,1.9
30.6,93,0.5
31.8,94,2.2
31.2,95,7.0
28.8,97,89.1
25.8,95,38.8
28.8,94,1.6
27.0,92,2.1
30.9,92,0.8
30.3,94,4.6
29.0,96,8.8
29.4,98,2.0
28.4,96,9.1
29.3,97,22.8
29.6,94,0.8
28.9,96,19.6
28.5,96,18.7
28.0,95,33.2
28.6,94,21.5
27.9,94,2.5
28.9,96,33.3
29.6,96,14.6
30.1,96,23.5
28.8,96,27.8
30.3,97,8.8
30.0,94,1.3
30.5,96,15.5
27.5,96,18.0
29.5,94,8.2
30.6,94,6.1
30.9,96,6.9
30.1,98,9.5
30.5,96,5.2
30.0,99,9.5
25.5,98,5.7
27.7,99,5.9
28.8,97,8.5
28.7,97,7.1
27.8,99,18.3
28.0,99,3.3
25.9,96,13.3
29.4,96,14.5
27.5,97,24.4
26.9,100,42.0
27.5,100,40.2
28.0,92,0.9
29.6,96,11.7
29.4,97,8.6
30.5,99,23.8
28.3,98,19.4
24.7,100,58.5
29.5,93,0.6
31.8,92,0.0
30.0,88,1.1
24.9,97,79.7
27.2,97,5.0
29.1,96,9.0
31.4,96,4.5
29.8,98,6.4
30.5,98,1.9
31.2,97,0.2
31.8,93,2.0
31.9,97,9.6
31.5,94,9.8
30.7,93,9.7
29.5,94,11.2
27.9,94,7.5
27.0,96,9.9
27.4,95,4.7
24.4,99,59.7
24.8,99,20.0
27.0,99,5.5
27.7,98,10.0
29.7,98,10.0
29.4,99,7.9
28.9,98,6.5
28.3,98,19.7
29.1,99,11.0
29.9,99,10.5
30.4,98,0.4
30.8,95,4.7
30.0,95,6.5
30.6,96,8.1
29.7,97,14.8
29.6,98,6.1
28.5,97,4.8
28.9,98,9.1
28.6,97,12.9
28.3,98,4.8
29.4,98,6.7
29.3,98,12.3
28.7,98,13.8
28.2,98,9.4
29.2,97,4.7
29.1,98,0.9
29.6,98,0.4
30.4,96,1.6
30.6,96,3.9
31.0,97,11.7
29.3,99,7.4
28.2,98,11.3
28.4,98,18.7
28.3,98,9.5
27.2,98,14.1
28.2,98,1.0
29.3,93,0.0
29.5,84,0.0
28.8,82,0.0
28.3,80,0.0
28.1,85,0.0
28.0,95,0.0
28.1,95,0.1
28.2,97,0.0
27.8,90,0.0
28.2,88,0.0
28.5,92,0.0
28.8,87,0.0
28.2,87,0.0
27.7,87,0.0
27.9,89,0.0
27.5,90,0.0
28.0,94,0.0
27.7,91,0.0
27.3,88,0.0
27.0,89,0.0
27.1,84,0.0
28.2,89,0.0
28.4,90,0.0
27.9,89,0.0
27.4,87,0.0
26.3,91,0.0
26.1,87,0.0
26.3,80,0.0
25.6,81,0.0
25.3,86,0.0
26.0,86,0.0
26.5,92,0.0
26.9,87,0.0
26.3,91,0.0
25.8,89,0.0
25.2,83,0.0
24.9,87,0.0
25.1,88,0.0
24.9,88,0.0
25.0,85,0.0
25.1,91,0.0
25.2,90,0.0
25.9,84,0.0
25.6,87,0.0
25.1,87,0.0
26.0,84,0.0
24.6,90,0.0
25.1,95,0.0
24.9,90,0.0
25.2,82,0.0
25.8,83,0.0
26.0,84,0.0
25.8,89,0.0
24.1,100,0.0
23.4,99,0.0
24.1,96,0.0
24.1,93,0.0
23.9,98,0.0
22.1,100,0.0
22.5,100,0.0
24.1,96,0.0
24.7,94,0.0
23.8,96,0.0
23.0,86,0.0
22.7,86,0.0
22.1,90,0.0
21.8,91,0.0
22.2,94,0.0
23.0,95,0.0
23.0,89,0.0
22.6,84,0.0
21.3,90,0.0
22.5,92,0.0
24.1,93,0.0
25.4,93,0.0
24.7,89,0.0
22.5,96,0.0
22.5,98,0.0
22.4,87,0.0
22.8,91,0.0
23.5,88,0.0
25.0,95,0.0
22.1,100,7.9
22.4,98,0.7
23.3,98,0.0
22.8,100,0.0
23.7,98,0.0
25.0,96,0.0
25.7,84,0.0
24.2,96,0.2
20.1,97,7.9
20.0,97,0.0
18.9,84,0.0
18.8,87,0.0
19.6,91,0.0
21.1,94,0.0
24.2,89,0.0
25.4,86,0.0
25.3,95,0.0
25.2,100,0.0
25.4,94,0.0
25.4,83,0.0
25.8,85,0.0
25.8,90,0.0
26.1,90,0.0
26.6,92,0.0
26.8,86,0.0
26.6,80,0.0
22.7,92,0.0
24.0,92,0.0
25.4,95,0.0
25.6,96,0.0
25.0,94,0.0
25.3,96,0.0
24.8,95,0.0
25.0,97,0.0
26.6,90,0.0
29.0,96,0.0
26.9,93,0.0
27.5,84,0.0
28.9,74,0.0
26.9,77,0.0
27.3,93,0.0
25.9,89,0.5
28.1,91,0.0
28.2,94,0.0
27.7,94,0.0
28.2,87,0.0
26.9,89,0.0
28.1,92,0.0
29.2,91,0.0
30.8,93,0.0
34.6,65,0.0
31.5,63,0.0
28.7,60,0.0
27.7,51,0.0
27.3,52,0.0
29.1,53,0.0
29.5,66,0.0
30.3,69,0.0
32.3,62,0.0
33.6,71,0.0
31.8,63,0.6
31.5,72,1.9
30.3,80,0.0
29.5,60,0.0
30.3,56,0.0
25.5,74,0.0
30.9,94,0.0
28.5,100,2.8
26.3,91,0.6
26.6,89,0.1
26.8,59,0.0
28.3,67,0.0
29.2,58,0.0
30.3,68,0.0
31.6,60,0.5
31.2,53,0.0
28.8,73,1.2
29.4,91,0.0
31.9,68,0.0
33.3,59,0.0
35.3,66,0.0
36.2,78,0.0
37.5,82,0.0
36.6,75,0.0
36.3,59,0.0
36.5,65,0.0
37.8,90,0.0
39.3,50,0.0
39.3,45,0.0
39.4,69,0.0
39.9,31,0.0
39.3,31,0.0
39.8,44,0.0
38.0,95,0.7
36.4,97,4.3
38.4,94,0.0
38.6,98,0.0
37.4,77,0.0
35.9,29,0.0
35.8,29,0.0
37.6,35,0.0
38.6,45,0.0
39.6,83,0.0
39.5,63,0.0
37.0,87,0.0
37.8,87,0.0
39.9,91,0.0
39.5,90,0.0
42.6,70,0.0
41.8,89,0.6
40.9,97,0.0
38.1,95,2.9
39.4,73,0.0
40.3,51,0.0
39.7,41,0.0
39.8,39,0.0
39.6,37,0.0
40.3,41,0.0
40.6,52,0.0
35.6,67,3.1
38.8,87,0.1
39.2,86,0.0
40.4,62,0.7
40.2,61,0.0
41.0,47,0.0
41.6,36,0.0
40.6,56,1.1
39.9,68,0.1
38.8,89,0.0
39.7,64,1.6
39.5,61,0.0
39.5,70,0.2
41.6,78,0.0
41.9,83,0.0
41.7,76,0.2
39.0,85,3.0
37.7,93,3.8
39.4,80,0.4
40.6,75,0.0
42.3,51,0.0
41.4,64,0.1
40.4,81,0.0
41.4,85,0.0
41.0,69,0.0
39.3,80,5.6
35.8,84,3.3
37.2,84,17.5
35.5,82,0.2
36.4,89,0.8
32.6,95,14.3
38.0,71,0.0
36.3,66,3.9
40.8,67,0.0
42.3,52,0.0
40.6,69,0.0
38.2,74,3.5
36.0,84,2.0
32.8,92,13.3
32.3,93,5.9
33.6,94,1.4
35.1,94,0.4
36.2,84,1.2
39.0,77,0.9
38.9,74,0.0
38.0,79,1.4
36.1,79,1.2
37.6,82,0.1
38.8,65,0.4
38.3,77,3.5
32.9,84,10.8
34.4,83,3.5
34.5,84,12.0
34.7,82,3.5
31.6,88,9.4
30.6,94,4.1
32.0,90,0.6
30.9,91,1.7
30.4,93,5.9
31.7,96,4.3
31.5,91,6.3
31.2,95,23.9
29.3,96,6.3
31.3,92,0.7
28.4,96,16.3
28.3,96,1.9
28.2,93,8.6
28.9,86,3.8
31.6,90,0.7
30.1,93,12.2
30.0,94,10.5
30.5,96,9.9
27.7,99,6.3
27.8,98,8.1
28.9,99,2.8
29.6,97,5.7
29.4,99,3.5
30.8,98,7.1
31.0,97,3.0
28.8,100,5.4
29.6,100,18.8
29.2,97,14.0
27.7,99,39.3
27.3,99,41.1
25.8,100,35.3
25.7,96,36.7
26.8,92,37.5
29.2,94,9.2
30.7,94,0.6
30.7,92,2.8
28.7,96,2.4
30.0,96,6.3
31.1,95,8.8
30.4,91,3.3
29.2,91,1.0
29.8,94,16.8
27.6,96,9.0
30.3,99,8.4
30.4,97,5.7
31.7,94,1.3
30.8,90,6.5
28.4,88,17.4
27.4,90,27.6
27.0,92,20.3
28.9,92,1.7
28.2,95,6.7
29.4,93,1.4
30.4,92,5.2
28.9,96,9.8
29.5,98,1.9
27.5,95,1.4
29.5,96,1.6
31.0,97,0.1
30.7,95,0.6
30.0,97,12.0
29.0,97,2.6
30.0,99,8.4
30.9,100,0.8
29.1,100,3.6
28.2,100,4.8
28.2,100,7.4
30.1,97,7.0
29.8,98,7.2
29.4,93,12.2
30.7,92,2.6
30.8,92,0.2
31.1,96,0.0
31.3,96,0.4
31.4,96,1.6
31.5,95,2.1
31.8,94,5.1
32.3,91,1.1
31.8,97,1.3
31.5,94,0.9
30.6,95,2.3
30.3,95,3.6
31.4,95,0.4
30.7,97,1.2
31.1,97,3.2
30.9,97,12.5
27.2,99,16.2
27.2,98,16.3
27.3,100,7.9
28.4,95,5.5
29.9,97,6.8
30.9,97,0.7
31.5,95,0.0
31.5,93,0.0
30.5,93,0.4
31.0,96,7.8
30.9,98,12.5
31.1,97,5.6
29.9,100,5.3
28.6,99,10.7
28.5,98,20.5
29.6,100,5.6
29.6,99,4.2
29.9,100,3.3
30.2,99,6.4
29.7,100,1.6
28.5,100,10.1
28.9,100,1.3
26.6,96,3.3
28.6,95,1.4
29.9,97,0.7
29.4,95,1.8
31.0,96,0.3
31.9,91,0.0
31.9,83,0.0
30.1,89,0.0
29.8,97,0.3
27.4,98,5.5
25.6,96,27.8
27.0,95,2.8
30.6,96,0.0
31.8,93,0.0
30.9,86,0.0
30.4,91,0.0
28.7,98,0.0
29.5,93,0.0
29.3,97,0.0
28.2,89,0.0
26.4,98,0.2
26.8,97,0.0
25.5,100,0.3
26.4,99,0.0
26.7,97,0.0
27.3,98,0.0
28.1,96,0.0
29.0,92,0.0
28.3,95,0.0
27.8,96,0.0
27.3,96,0.0
26.8,95,0.0
27.2,95,0.0
26.9,94,0.0
27.0,97,0.0
27.0,92,0.0
22.9,94,1.4
23.6,98,0.0
25.0,99,0.0
25.7,100,0.1
28.3,100,0.0
28.8,94,0.0
25.6,87,0.0
25.8,77,0.0
24.7,82,0.0
24.9,85,0.0
24.5,88,0.0
26.1,83,0.0
25.6,86,0.0
25.8,83,0.0
25.5,86,0.0
25.4,85,0.0
24.4,91,0.0
24.4,95,0.0
24.3,95,0.0
24.4,94,0.0
24.6,91,0.0
25.4,94,0.0
26.0,93,0.0
26.6,93,0.0
26.0,94,0.0
24.5,83,0.0
26.7,89,0.0
27.8,99,0.0
28.2,97,0.0
27.6,92,0.0
27.1,93,0.0
26.2,90,0.0
25.0,81,0.0
23.6,74,0.0
22.9,94,0.0
22.8,94,0.0
23.9,99,0.0
24.5,96,0.0
24.4,96,0.0
24.1,92,0.0
24.2,91,0.0
23.3,89,0.0
24.6,95,0.0
24.3,97,0.0
24.7,89,0.0
25.1,88,0.0
24.7,98,0.0
24.5,98,0.0
23.2,95,0.0
21.3,92,0.0
20.8,93,0.0
21.5,95,0.0
21.4,96,0.0
21.5,90,0.0
21.3,88,0.0
21.4,94,0.0
22.0,91,0.0
22.5,88,0.0
22.5,89,0.0
23.0,82,0.0
22.1,93,0.0
23.0,91,0.0
22.5,94,0.0
23.0,90,0.0
23.5,91,0.0
24.6,89,0.0
24.7,89,0.0
24.5,94,0.0
24.9,95,0.0
26.1,88,0.0
26.4,83,0.0
24.4,94,0.0
24.0,93,0.0
23.7,91,0.0
24.8,90,0.0
25.3,89,0.0
26.4,84,0.0
26.0,70,0.0
25.3,82,0.0
27.7,75,0.0
29.2,78,0.0
29.6,76,0.0
29.0,89,0.0
29.7,92,0.0
27.9,61,0.0
28.1,60,0.0
27.6,80,0.1
26.1,64,0.0
27.4,55,0.0
26.5,80,0.1
22.7,91,7.8
24.9,95,0.1
26.3,83,0.0
26.7,79,0.0
27.6,83,0.0
28.8,79,0.0
30.0,66,0.0
29.2,71,0.0
29.1,89,0.0
30.7,75,0.4
32.7,72,0.0
33.5,68,0.0
33.2,66,0.1
30.9,75,0.0
31.0,81,0.0
31.1,83,0.0
32.5,84,0.0
33.3,73,0.0
33.6,57,0.0
34.9,54,0.0
31.2,58,0.4
30.6,68,0.5
30.6,57,0.0
31.3,62,0.0
32.2,64,0.0
32.8,57,0.0
32.7,57,0.0
33.1,46,0.0
34.0,50,0.0
35.2,54,0.0
34.1,59,0.9
32.0,67,0.4
31.3,74,2.1
32.8,63,0.0
33.8,47,0.0
33.8,47,0.0
35.1,52,0.0
35.9,62,0.0
35.4,60,0.0
35.6,58,0.0
35.5,61,0.0
34.0,46,0.0
36.0,49,0.0
36.9,52,0.0
37.5,45,0.0
38.3,49,0.0
34.2,97,4.7
33.1,93,13.6
31.6,81,0.1
33.2,88,0.0
34.7,81,0.0
36.9,78,0.0
36.2,80,0.0
34.4,100,20.5
31.9,99,1.1
33.3,85,4.5
33.9,82,0.1
35.5,79,0.1
34.1,77,0.6
35.4,80,0.4
36.4,74,0.0
36.7,64,0.7
37.9,52,0.0
39.6,46,0.0
37.5,68,0.0
38.7,59,0.0
40.4,49,0.0
40.0,53,0.0
39.0,72,0.0
37.8,47,0.0
38.5,40,0.0
39.1,41,0.0
39.8,93,0.0
39.4,89,0.2
38.9,82,0.3
39.1,65,0.0
37.4,94,2.3
32.6,94,21.8
34.9,100,3.7
32.4,91,8.0
35.4,94,0.4
38.6,96,0.3
38.5,84,0.1
39.5,61,0.3
39.8,53,1.0
39.0,52,1.4
36.0,67,1.6
39.7,77,0.0
38.8,85,0.0
36.5,85,7.5
35.1,82,1.2
37.8,67,2.3
36.4,80,4.8
36.2,88,3.5
38.3,91,0.0
39.9,94,0.0
38.8,86,4.4
40.1,72,0.0
40.3,77,0.0
38.7,93,0.0
41.3,82,0.0
42.5,76,2.3
42.1,71,0.0
40.7,73,1.8
38.6,75,4.4
38.5,79,1.2
39.9,96,0.3
37.5,79,3.0
34.5,86,27.5
35.5,96,5.9
35.9,81,1.2
35.9,86,3.8
33.6,91,6.7
34.4,96,5.7
33.6,86,8.1
30.8,92,17.2
33.2,96,7.3
34.0,91,0.9
32.4,94,9.5
35.2,96,3.0
36.6,80,0.0
36.1,74,0.0
38.0,66,0.0
37.6,49,0.0
38.6,53,0.0
38.7,55,0.0
38.2,67,0.4
36.7,67,0.2
38.4,75,0.3
36.9,78,0.7
36.7,87,5.3
35.1,77,1.6
33.8,90,8.1
28.6,91,5.5
30.1,98,15.2
29.7,96,4.8
31.3,96,1.4
32.3,83,1.5
32.2,93,7.4
31.6,90,18.7
32.1,92,4.7
28.8,91,21.2
31.3,92,3.1
33.5,93,2.9
32.3,99,1.2
31.2,97,1.1
30.9,97,2.3
30.7,96,1.5
31.2,95,14.4
31.4,96,2.1
30.9,97,4.5
31.3,96,5.4
29.8,97,6.0
30.2,98,12.3
30.4,98,10.8
30.1,97,13.3
32.3,99,6.3
33.3,97,3.5
31.3,98,26.4
29.8,98,57.9
29.9,97,8.9
29.9,92,9.5
29.1,95,44.8
27.9,96,17.2
26.4,96,36.2
28.6,94,7.9
29.3,95,14.6
29.5,96,13.9
28.8,95,20.6
27.4,93,24.1
25.6,94,131.1
27.9,94,7.7
30.2,92,1.5
30.0,95,9.1
27.7,97,26.5
29.2,99,9.2
29.0,97,8.7
30.9,96,2.0
30.6,97,2.9
30.5,98,17.7
29.5,99,20.7
29.4,99,11.0
29.2,99,10.3
28.9,99,17.6
30.0,98,5.6
30.3,98,3.7
30.9,99,1.0
32.2,97,15.7
28.2,96,13.0
29.4,96,8.5
30.8,97,3.8
31.1,97,9.7
29.1,97,19.0
27.7,99,10.7
29.5,98,18.5
29.5,98,7.4
29.1,99,12.6
29.8,96,3.8
29.8,98,23.3
29.4,99,10.9
29.3,98,19.3
28.1,97,21.7
29.3,95,12.2
29.6,96,6.9
28.5,99,18.4
28.8,99,32.8
27.4,97,16.3
30.2,97,2.3
29.6,97,1.6
29.0,97,9.0
30.1,97,3.2
29.9,91,4.5
30.0,96,1.3
30.8,96,7.6
30.2,96,9.2
29.3,97,1.5
30.9,97,0.0
31.5,95,0.0
31.8,96,0.0
27.3,97,12.5
26.6,97,12.1
28.8,96,1.3
30.6,99,0.5
31.4,96,0.7
30.0,93,2.7
30.7,95,0.0
31.5,96,0.0
31.6,95,0.0
31.6,92,0.0
31.7,88,0.0
31.9,84,0.0
32.1,86,0.0
32.1,87,0.0
31.5,88,0.0
30.9,86,0.0
31.2,91,0.0
31.1,85,0.0
31.2,89,0.0
30.8,83,0.0
28.8,87,0.0
25.3,98,33.4
23.5,98,51.8
28.1,98,0.4
29.1,98,0.0
29.4,93,0.0
29.7,83,0.0
30.5,84,0.0
31.2,83,0.0
31.2,91,0.0
31.3,81,0.0
31.2,85,0.0
30.5,86,0.1
29.5,93,0.0
28.9,96,0.0
29.0,79,0.0
27.6,85,0.0
28.1,81,0.0
27.0,92,0.0
