temp,humidity,rainfall
36.8,74,1.5
36.2,76,2.6
35.8,78,0.4
36.8,78,1.5
37.5,79,0.0
39.9,59,0.0
42.5,52,0.2
41.7,50,1.9
41.1,50,0.0
43.0,46,0.0
43.7,38,0.0
43.9,31,0.1
43.8,31,0.0
44.9,29,0.0
43.8,27,0.0
42.7,23,0.0
41.8,30,0.0
41.8,36,0.0
42.0,42,0.1
41.8,36,0.0
41.1,57,3.1
37.6,55,0.3
37.9,76,2.8
36.0,81,2.6
37.5,60,0.1
39.2,59,0.0
40.8,46,0.0
42.4,47,0.0
42.3,47,0.0
41.6,50,0.2
40.9,54,0.0
41.7,61,0.0
40.1,75,0.8
35.1,84,3.0
34.7,87,3.5
37.5,80,0.3
38.6,80,0.0
40.7,58,0.0
42.0,55,0.0
39.7,68,0.1
37.2,77,0.5
38.1,78,0.0
38.0,76,1.3
36.2,96,25.3
31.4,96,7.7
36.6,86,0.1
37.2,80,0.8
39.0,71,0.0
35.6,88,1.0
34.3,95,11.5
36.0,91,0.5
35.7,82,0.4
37.0,93,6.4
35.8,91,0.6
36.5,80,0.2
36.0,95,3.8
31.7,95,15.7
32.8,95,14.1
31.6,98,28.5
30.8,96,13.6
26.0,95,43.7
24.9,93,9.9
30.5,93,0.7
33.8,94,0.1
35.2,83,0.0
35.5,84,0.0
32.2,91,0.4
33.1,92,2.9
33.9,93,2.4
32.1,93,4.1
32.4,91,9.6
33.3,88,0.7
33.7,86,0.3
33.1,86,0.2
33.3,88,0.2
32.8,84,0.8
32.1,83,0.0
32.7,85,0.2
30.8,83,0.1
30.1,91,3.4
29.5,91,1.1
29.2,94,5.7
31.1,94,5.5
32.8,94,6.8
32.9,96,6.8
32.6,96,2.9
33.2,96,5.2
33.2,97,2.5
31.8,97,4.3
27.9,99,44.6
32.5,97,24.2
32.0,98,19.9
31.6,97,4.0
33.0,96,4.3
31.6,97,14.5
30.9,96,2.8
31.8,93,1.9
33.0,95,0.5
34.2,91,1.4
33.0,83,0.0
32.5,80,0.0
32.3,79,0.0
32.2,94,4.5
33.8,91,2.1
34.2,84,0.9
34.7,83,0.0
35.0,87,0.5
34.6,90,0.1
34.8,94,0.5
34.9,95,0.4
35.7,91,0.0
35.8,77,0.0
35.9,64,0.0
35.5,59,0.0
35.7,80,0.0
36.5,73,0.0
36.0,64,0.0
35.5,69,0.0
35.8,76,0.0
35.8,70,0.0
36.5,71,0.0
37.5,81,0.0
37.1,86,0.0
36.6,84,0.0
37.0,86,0.0
37.5,85,0.0
37.2,81,0.0
37.0,86,0.1
36.4,90,0.0
34.0,85,1.9
32.4,91,18.9
33.4,94,8.2
32.1,95,25.0
32.6,93,0.2
30.8,94,0.0
31.5,90,0.0
31.2,89,0.0
32.6,87,0.0
33.4,95,0.3
32.9,97,0.0
33.8,88,0.0
34.1,87,0.0
34.7,90,0.0
35.0,88,0.0
36.0,80,0.0
37.0,78,0.0
36.9,84,0.0
35.8,89,0.0
36.0,72,0.0
36.1,81,0.0
36.7,75,0.0
36.8,54,0.0
37.1,44,0.0
35.5,73,0.0
34.3,79,0.2
35.3,91,0.0
34.0,92,0.0
34.9,87,0.0
34.6,83,0.0
34.8,84,0.2
35.5,78,0.0
34.5,83,0.0
33.0,82,0.0
32.7,80,0.0
32.5,76,0.0
32.6,74,0.0
33.6,79,0.5
31.5,80,0.0
29.5,72,0.0
27.5,85,0.8
28.1,86,0.0
28.6,94,0.0
29.0,86,0.0
29.8,88,0.0
29.4,85,0.0
29.1,87,0.0
30.2,91,0.0
29.0,92,0.2
28.5,94,0.0
28.3,95,0.0
27.0,91,0.0
28.5,92,0.7
28.9,85,0.7
28.5,81,0.0
28.8,82,0.0
29.9,85,0.0
29.6,81,0.0
29.6,77,0.0
29.2,79,0.0
27.9,66,0.0
27.5,73,0.0
27.6,74,0.0
27.1,86,0.0
27.1,86,0.0
26.8,83,0.0
27.1,85,0.0
27.4,86,0.0
28.0,84,0.0
27.2,72,0.0
25.8,89,0.0
24.1,96,0.0
24.9,95,0.0
26.2,94,0.0
26.0,91,0.0
24.8,89,0.0
24.7,92,0.0
25.5,87,0.0
25.6,90,0.0
25.2,94,0.0
25.2,96,0.0
25.3,94,0.0
23.6,93,0.0
24.4,91,0.0
22.0,94,0.0
20.0,99,0.0
20.4,74,0.0
20.5,73,0.0
21.4,78,0.0
20.8,86,0.0
20.8,83,0.0
20.6,89,0.0
20.6,86,0.0
20.3,82,0.0
19.8,90,0.0
20.0,92,0.0
19.3,89,0.0
18.8,92,0.0
19.5,72,0.0
21.1,71,0.0
22.6,78,0.0
23.5,75,0.0
23.5,80,0.0
24.0,89,0.0
23.2,89,0.0
22.6,91,0.0
22.4,84,0.0
23.0,88,0.0
23.6,84,0.0
24.8,88,0.0
24.1,90,0.0
23.5,95,0.0
22.9,98,0.0
22.0,89,0.0
23.0,94,0.0
23.5,96,0.0
24.2,92,0.0
20.9,96,0.0
18.1,97,0.0
18.7,97,0.0
19.1,96,0.0
18.9,98,0.0
18.4,97,0.0
18.1,97,0.0
17.8,96,0.0
18.0,96,0.0
17.9,94,0.0
18.8,96,0.0
16.5,98,0.0
15.1,100,0.0
18.8,100,0.0
21.5,92,0.0
22.3,93,0.0
23.4,94,0.1
25.5,95,0.4
20.0,95,0.0
21.0,92,0.0
21.0,83,0.0
21.8,77,0.0
22.4,84,0.0
22.8,86,0.0
23.1,90,2.0
21.8,99,0.5
22.0,100,0.0
22.9,95,0.0
23.8,93,0.0
23.6,69,0.0
23.2,76,0.6
21.2,94,1.6
22.6,92,0.0
21.6,89,0.0
22.2,85,0.0
24.3,76,1.4
25.0,82,0.2
28.2,76,0.0
26.8,90,1.0
25.6,91,0.0
26.9,76,0.0
27.9,81,0.0
27.6,86,0.0
29.0,79,0.0
28.4,80,0.0
28.0,77,0.0
28.8,88,0.0
29.2,85,0.0
29.2,80,0.0
30.8,82,0.0
31.5,78,1.4
31.4,82,0.0
29.0,93,14.3
24.7,97,7.9
26.2,97,0.0
26.5,93,0.0
27.5,90,0.0
29.1,90,0.0
31.0,91,1.6
25.5,92,11.3
27.0,90,0.0
26.1,93,0.0
26.8,96,0.0
27.4,86,0.0
29.7,75,0.0
29.6,79,0.0
30.5,82,0.6
31.0,80,0.0
29.8,78,0.0
29.5,57,0.0
32.0,71,0.0
34.2,74,0.0
35.2,76,0.0
30.8,73,0.0
30.5,79,0.0
31.4,80,0.0
31.8,70,0.0
34.7,73,0.0
36.0,68,0.0
36.2,67,0.0
37.2,70,0.0
38.6,64,0.0
35.0,67,1.8
33.9,67,0.0
33.8,62,0.0
33.8,68,0.0
34.5,80,0.0
35.5,45,0.0
35.7,46,0.0
33.7,55,0.0
34.1,59,0.0
36.8,52,0.0
39.0,49,0.0
40.2,53,0.0
41.0,49,0.0
39.4,48,0.8
39.0,51,0.0
39.4,51,0.0
38.4,52,0.0
38.6,38,0.0
38.8,38,0.0
36.7,38,0.0
37.2,42,0.0
38.0,30,0.0
38.8,36,0.0
39.5,28,0.0
39.5,33,0.0
39.5,36,0.0
40.5,34,0.0
41.8,34,0.0
43.0,29,0.0
40.2,56,4.3
40.1,63,0.3
35.2,84,4.5
35.0,85,0.0
38.0,59,0.0
39.1,54,0.0
40.2,56,0.0
39.8,59,0.4
38.6,66,0.9
39.2,68,0.1
41.2,55,0.0
41.9,51,0.0
42.6,39,0.0
42.5,42,0.0
43.0,42,0.0
43.5,42,0.0
43.5,51,0.0
42.4,66,0.0
44.3,71,0.6
44.6,63,0.8
42.4,71,0.5
39.8,75,3.3
39.9,72,2.1
40.5,73,0.0
41.2,65,0.0
41.0,59,0.5
40.3,83,8.4
35.5,88,6.4
39.5,72,0.0
41.3,70,0.0
41.5,50,0.0
41.8,65,0.0
42.8,56,0.0
42.3,70,0.0
41.5,71,2.2
41.2,73,1.5
41.2,67,0.6
42.5,69,1.1
42.8,66,1.7
39.3,85,3.3
38.8,84,0.0
40.0,77,1.7
39.0,78,0.0
39.8,74,0.0
39.5,69,0.0
39.7,72,0.0
39.5,75,0.0
38.8,68,0.0
39.3,77,0.2
38.4,78,1.5
37.9,82,0.6
40.9,78,0.3
40.8,78,0.6
40.1,77,0.4
39.2,83,2.0
38.5,91,9.1
34.5,91,7.6
36.8,92,2.5
39.1,88,3.1
37.6,91,7.2
33.0,96,19.5
30.5,96,2.2
34.1,94,0.6
36.8,90,1.3
36.3,90,0.6
37.0,82,0.7
37.7,85,0.5
36.6,89,0.8
36.2,91,1.1
34.8,90,0.7
34.8,91,6.0
34.8,88,0.9
35.2,97,17.6
32.7,97,17.4
29.5,95,11.7
30.4,95,8.3
33.5,95,9.5
35.0,91,0.4
36.0,82,0.0
37.0,71,0.0
36.5,75,0.0
35.0,85,0.4
34.8,93,2.9
35.0,92,1.1
34.9,93,4.1
31.6,96,13.2
31.0,96,8.1
29.4,96,6.8
31.1,97,3.1
31.2,96,3.8
32.7,96,0.5
32.5,95,4.4
33.8,95,0.1
35.0,88,0.6
34.2,90,1.7
33.0,85,0.9
33.3,86,1.6
33.3,87,0.6
32.9,90,4.0
30.5,96,10.5
28.5,97,14.9
30.6,96,6.3
33.0,95,1.0
33.4,95,1.3
34.6,88,0.8
34.8,81,0.0
33.5,91,0.4
31.6,92,5.3
34.0,94,14.2
32.9,95,2.7
32.4,89,0.0
33.3,93,0.0
32.9,89,3.0
29.8,94,15.5
32.5,95,4.4
33.7,96,1.4
32.5,94,6.7
33.2,96,10.7
28.1,99,27.3
31.4,99,12.2
30.8,96,4.6
31.5,96,1.4
33.2,95,0.2
32.5,90,0.2
32.7,84,0.0
32.8,83,0.0
33.3,81,0.0
34.1,75,0.0
34.3,75,0.0
35.0,70,0.0
35.2,65,0.0
35.1,66,0.0
35.0,73,0.0
35.7,80,0.0
34.9,86,0.0
35.7,88,0.0
36.2,87,0.0
35.8,79,0.0
35.8,83,0.0
37.0,81,0.0
37.2,75,0.0
37.4,80,0.0
34.5,86,1.2
35.0,87,0.4
34.6,82,3.7
34.5,87,0.0
35.4,86,0.0
36.7,83,0.0
36.8,82,0.0
36.9,81,0.0
35.8,85,0.0
36.0,82,0.0
35.7,87,7.2
34.9,95,7.7
34.5,97,0.1
31.2,92,0.8
33.7,94,0.1
34.8,92,0.0
35.5,73,0.0
36.0,72,0.0
34.9,70,0.0
34.8,65,0.0
35.2,64,0.0
35.7,54,0.0
35.2,60,0.0
35.1,66,0.0
35.0,69,0.0
34.8,52,0.0
34.9,65,0.0
35.3,63,0.0
35.2,60,0.0
34.7,57,0.0
35.0,65,0.0
33.9,74,0.0
34.2,72,0.0
33.9,63,0.0
34.3,67,0.0
33.5,74,0.0
32.3,73,0.0
32.6,73,0.0
31.7,86,0.0
31.4,89,0.0
30.7,84,0.0
30.6,84,0.0
30.7,81,0.0
30.6,78,0.0
30.4,83,0.0
30.4,77,0.0
30.0,82,0.0
30.3,73,0.0
30.8,80,0.0
30.1,87,0.0
30.4,89,0.0
30.4,80,0.0
29.0,75,0.0
28.0,78,0.0
27.5,69,0.0
27.8,74,0.0
27.9,74,0.0
28.0,77,0.0
28.0,82,0.0
28.6,83,0.0
29.2,90,0.0
29.1,80,0.0
28.2,89,0.0
28.1,89,0.0
29.2,69,0.0
29.5,61,0.0
29.6,65,0.0
28.9,61,0.0
27.9,85,0.0
27.8,92,0.0
26.9,94,0.0
26.3,95,0.0
26.5,82,0.0
25.9,82,0.0
26.4,90,0.0
26.0,87,0.0
25.9,93,0.0
25.7,93,0.0
26.5,94,0.0
26.9,92,0.0
26.3,89,0.0
25.6,94,0.0
24.4,97,0.0
24.0,94,0.0
23.8,87,0.0
23.1,87,0.0
22.9,91,0.0
22.6,90,0.0
23.7,92,0.0
24.7,88,0.0
25.5,77,0.0
25.5,88,0.0
24.8,92,0.0
25.0,96,0.0
21.0,97,0.0
22.9,97,0.0
23.6,89,0.0
24.4,90,0.0
23.9,94,0.0
23.0,95,0.0
22.7,95,0.0
21.6,96,2.5
21.9,100,0.0
22.5,99,0.0
23.4,96,0.0
23.0,100,0.0
21.3,97,1.3
19.4,99,0.9
17.7,100,0.0
18.7,93,0.0
16.5,85,0.0
16.2,90,0.0
17.1,92,0.0
18.2,92,0.0
16.8,91,0.1
20.4,89,0.3
17.8,92,0.0
16.2,97,0.0
18.3,95,0.0
19.5,91,0.0
18.8,95,0.0
19.3,94,0.8
21.9,90,0.2
22.5,92,0.0
23.9,94,0.0
23.3,98,4.1
19.2,99,17.6
17.3,100,0.2
19.0,99,0.0
20.9,99,0.0
20.9,100,0.0
21.3,100,0.0
20.6,99,0.0
21.2,98,0.0
22.3,100,0.0
23.5,92,8.1
22.1,98,0.5
19.6,100,0.0
19.4,92,0.0
20.8,96,0.0
20.5,98,0.0
21.0,89,0.0
21.2,95,0.0
21.5,97,0.0
23.0,90,0.0
24.5,89,0.0
25.9,91,0.0
27.9,86,0.0
28.1,88,0.0
29.1,92,0.0
28.0,94,0.0
29.7,92,0.0
25.4,81,0.0
25.2,91,0.0
25.2,70,0.0
26.0,57,0.0
27.2,62,0.0
27.1,70,0.0
27.9,73,0.0
28.2,81,0.1
27.8,86,0.1
26.9,66,0.0
25.5,78,0.0
25.5,64,0.0
27.0,70,0.0
27.0,66,0.0
26.5,72,0.2
25.2,82,1.0
25.4,87,1.2
22.8,96,2.0
22.0,95,0.4
21.8,99,0.0
23.4,79,0.0
24.9,73,0.0
27.5,80,0.2
25.4,86,1.0
26.9,89,0.1
28.2,78,0.0
29.4,77,0.0
30.2,71,0.0
33.2,77,0.0
33.8,83,0.0
34.3,81,0.2
33.2,79,0.0
32.7,66,0.0
34.5,59,0.0
36.5,70,0.0
36.9,80,0.0
37.0,70,0.0
37.1,64,0.0
37.5,60,0.0
36.8,69,0.0
36.8,53,0.0
37.2,55,0.0
36.2,47,0.1
36.5,63,0.2
34.8,67,0.0
32.3,40,0.0
32.0,48,0.0
31.6,38,0.0
33.5,41,0.0
36.6,43,0.0
38.9,44,0.0
38.8,50,0.0
39.6,48,0.7
40.5,45,0.0
41.1,52,0.0
41.6,55,0.0
42.7,49,0.0
41.8,33,0.0
42.7,38,1.1
41.8,56,0.4
40.7,59,0.8
38.0,59,0.0
36.8,55,0.0
37.1,47,0.0
37.7,42,0.0
38.3,39,0.0
38.7,42,0.0
38.2,40,0.0
37.2,59,1.3
36.9,59,0.0
38.5,41,0.0
38.8,37,0.4
37.9,37,0.0
39.5,42,0.0
41.0,44,0.0
42.4,46,0.2
43.0,38,0.0
42.7,53,0.1
42.4,56,0.2
39.8,62,0.0
41.0,49,0.0
41.8,52,0.2
43.2,37,0.0
43.4,34,0.0
41.7,52,0.2
37.8,56,0.0
39.5,54,0.3
41.6,56,0.0
41.1,45,0.0
40.1,56,0.0
38.0,69,0.0
38.7,57,0.0
40.3,60,0.0
41.4,57,0.0
44.1,51,0.0
43.8,61,0.0
41.5,58,5.0
37.9,74,1.5
37.8,78,0.0
36.8,71,1.9
38.8,80,0.0
40.8,62,0.0
43.2,55,0.0
45.0,43,0.0
44.2,40,0.0
42.6,58,0.7
36.2,73,7.4
38.2,65,1.3
38.8,69,0.0
38.8,67,0.8
39.0,64,0.1
39.8,71,0.3
41.2,56,0.4
41.7,63,0.3
40.9,67,1.4
38.3,77,1.4
37.8,89,9.3
37.2,92,6.5
36.5,84,5.3
35.2,96,12.2
32.8,93,10.0
33.8,91,6.5
34.0,91,4.0
36.0,90,0.0
37.4,72,0.0
38.3,69,0.0
37.8,89,7.2
34.3,95,37.2
29.5,95,104.0
31.9,95,22.6
31.5,96,20.3
31.4,94,3.1
34.7,92,0.8
35.5,87,0.0
35.2,75,0.0
36.2,76,0.4
36.5,90,0.3
36.2,89,0.1
37.5,78,0.0
37.7,65,0.3
36.5,74,0.0
33.8,82,0.3
34.0,85,0.3
34.5,85,0.3
34.3,82,7.7
34.7,93,11.0
33.7,90,4.6
34.1,87,5.4
36.8,88,1.8
34.2,90,10.3
34.5,82,0.3
33.2,84,0.7
33.3,94,4.9
31.8,94,7.1
32.2,93,0.5
33.7,91,0.4
33.3,86,3.2
33.9,84,0.4
32.7,89,2.6
33.8,90,3.3
31.0,96,15.4
29.5,92,11.5
31.7,88,0.2
32.2,83,0.6
33.7,83,0.1
34.0,79,0.1
34.3,82,2.3
33.8,94,7.3
32.6,96,16.1
33.0,95,4.5
34.5,90,0.7
36.2,78,0.0
35.3,77,0.0
35.2,78,0.0
34.3,75,0.0
33.9,80,1.7
36.3,77,0.0
37.8,77,0.0
37.7,85,0.0
33.7,86,2.0
34.2,88,0.3
34.0,85,4.4
34.2,87,3.5
32.6,92,2.4
33.4,94,1.4
33.5,98,1.7
34.2,97,0.7
35.2,95,0.0
33.2,89,1.0
31.9,83,7.1
32.3,88,4.0
29.2,97,14.8
28.4,96,17.3
30.2,93,3.5
32.1,93,1.2
33.2,94,1.3
32.9,94,0.4
33.9,95,1.3
33.5,95,0.8
33.5,96,0.0
34.6,93,0.0
35.5,88,0.2
34.8,88,0.0
35.7,83,0.0
36.1,86,0.0
35.2,90,0.0
36.5,86,0.0
33.9,80,0.2
37.2,75,0.0
37.5,78,0.0
36.5,84,0.0
37.0,77,0.0
36.8,80,0.0
33.5,85,0.0
28.7,98,0.6
34.1,98,0.0
35.3,95,0.0
35.7,85,0.0
36.2,84,0.0
37.1,77,0.0
36.8,86,0.0
38.0,80,0.0
38.3,55,0.0
38.5,56,0.0
38.0,71,0.0
37.5,80,0.0
37.2,81,0.0
37.0,72,0.0
37.2,60,0.0
36.6,75,0.0
36.4,69,0.0
36.2,75,0.0
35.4,77,0.0
35.4,89,0.0
36.0,71,0.0
36.5,61,0.0
36.4,75,0.0
36.5,82,0.0
34.8,72,0.0
34.8,84,0.0
35.0,88,0.0
35.4,85,0.0
35.0,78,0.0
35.0,70,0.0
34.3,87,0.0
33.5,76,0.0
32.4,68,0.0
32.7,77,0.0
31.5,85,0.0
31.7,94,0.0
31.5,91,0.0
30.8,91,0.0
30.7,96,0.0
31.5,90,0.0
30.6,96,0.0
29.6,96,0.0
29.5,95,0.0
29.4,99,0.0
29.3,92,0.0
28.4,97,0.0
29.3,97,0.0
28.9,97,0.0
28.6,100,0.0
27.9,98,0.0
26.8,99,0.0
27.1,97,0.0
27.5,86,1.1
25.1,90,0.9
25.1,93,1.9
24.5,96,0.0
25.1,94,0.0
23.6,76,0.0
22.8,92,0.0
23.5,77,0.0
24.4,76,0.0
24.2,69,0.0
25.0,75,0.0
25.0,84,0.0
25.7,91,0.0
25.2,89,0.0
25.8,86,0.0
26.5,95,0.0
25.5,96,0.0
24.5,95,0.0
24.0,89,0.0
23.4,86,0.0
22.6,90,0.0
22.5,85,0.0
22.1,66,0.0
23.0,51,0.0
23.5,65,0.0
24.0,82,0.0
24.1,91,0.0
19.8,93,4.4
19.2,98,0.0
19.7,99,0.0
20.4,96,0.0
19.8,96,0.0
19.4,94,0.0
20.8,73,0.0
23.2,62,0.0
24.0,73,0.0
23.4,88,0.0
23.9,92,0.0
23.5,89,0.0
22.7,92,0.0
22.6,94,0.0
22.5,98,0.0
22.6,94,0.0
22.8,93,0.0
22.9,97,0.0
21.5,100,0.0
21.2,95,0.0
20.6,94,0.0
20.2,99,0.0
20.5,98,0.0
20.0,96,0.0
20.3,100,0.0
20.8,95,0.0
19.4,100,0.0
19.1,91,0.0
19.8,93,0.0
20.1,97,0.0
20.9,93,0.0
21.0,92,0.0
22.0,89,0.0
21.7,94,0.0
22.2,95,0.0
22.2,92,0.0
22.2,83,0.0
22.9,93,0.0
24.0,95,0.0
23.0,100,0.0
22.2,85,0.0
21.5,90,0.0
22.3,93,0.0
17.8,100,12.3
17.9,99,0.0
19.1,98,0.0
19.6,98,0.0
19.6,100,0.0
20.5,100,0.0
21.2,100,0.0
23.5,95,0.0
23.4,93,0.0
24.6,93,0.0
23.5,94,0.0
21.9,90,0.0
21.7,81,0.0
21.5,83,0.0
22.0,80,0.0
21.9,84,0.0
21.5,93,0.0
22.1,91,0.0
23.1,88,0.0
22.4,90,0.8
21.9,99,1.3
20.8,100,0.0
21.3,93,0.0
22.8,88,0.0
23.9,92,0.0
24.8,90,0.0
25.2,90,0.0
25.0,87,0.0
26.8,91,0.0
28.2,93,0.0
28.1,94,0.0
28.5,97,0.1
28.0,94,2.5
26.4,100,0.0
26.1,93,0.0
28.1,91,0.0
28.2,93,0.0
28.6,94,0.0
30.0,94,0.0
29.2,84,0.9
25.0,87,0.6
26.5,93,0.0
27.0,88,0.0
28.0,90,0.0
29.2,84,1.2
30.0,87,0.0
30.1,76,0.0
30.1,78,0.0
31.7,90,0.0
34.2,88,0.0
32.1,58,0.0
30.8,75,0.1
29.8,83,0.0
29.3,62,0.0
30.7,65,0.0
30.3,70,0.0
31.6,77,1.0
26.8,89,1.5
27.1,89,0.6
28.3,86,0.0
31.0,85,0.0
32.3,81,0.0
33.5,71,0.0
35.2,74,0.0
35.0,79,0.0
35.2,65,0.2
34.9,73,0.0
34.3,78,0.0
33.7,69,0.0
35.2,70,0.0
36.8,72,0.3
36.7,77,1.5
36.2,78,2.0
34.8,85,4.0
34.0,84,0.0
34.2,67,1.3
33.2,82,0.7
33.2,78,2.2
31.0,92,0.5
32.0,92,0.0
32.9,72,0.0
34.6,62,0.0
36.2,49,0.3
36.5,59,0.0
36.7,53,0.0
36.4,52,0.0
37.4,51,0.0
38.0,58,0.1
33.9,71,0.0
33.8,48,0.0
35.7,37,0.0
37.9,37,0.0
40.5,40,0.0
40.5,37,0.0
40.5,55,0.1
39.8,64,0.8
39.5,67,1.6
40.1,61,0.1
40.1,66,0.7
37.8,87,13.7
36.9,72,2.0
35.2,71,0.4
38.3,65,0.0
39.2,55,0.3
38.2,55,0.1
34.3,80,6.3
34.2,76,2.0
38.5,61,0.0
40.9,55,0.0
42.0,61,0.3
38.5,75,3.3
37.2,74,1.0
37.7,75,0.0
39.7,81,0.0
39.7,55,0.0
38.1,55,0.2
38.5,52,0.0
39.1,43,0.0
40.5,32,0.0
42.2,29,0.0
41.9,23,0.0
42.2,19,0.0
42.0,31,0.0
42.8,46,0.0
41.8,38,0.0
42.8,56,0.0
43.7,52,0.0
41.5,61,1.4
42.5,68,0.0
42.0,68,2.5
41.2,63,0.0
40.0,65,0.0
42.0,57,0.0
41.2,53,0.4
39.2,82,4.3
40.6,78,0.0
41.8,67,0.0
38.8,89,4.3
37.4,92,0.9
40.0,69,0.0
42.0,59,0.0
40.5,56,0.0
40.5,51,0.0
38.9,52,0.0
38.7,65,0.0
34.3,74,2.2
36.7,80,0.9
37.5,79,0.2
39.8,72,0.0
40.2,65,0.0
42.2,59,0.0
40.7,56,0.0
40.8,58,0.0
41.1,53,0.0
37.5,73,0.2
33.5,96,20.0
32.9,95,6.5
33.3,93,4.7
33.0,94,3.4
34.0,94,10.6
35.1,89,0.7
35.0,79,0.1
32.8,93,5.7
35.1,86,0.6
35.7,88,0.0
36.7,84,0.0
38.0,87,0.0
38.5,78,0.0
38.8,78,0.0
38.9,84,0.6
36.5,91,10.1
34.2,94,6.9
33.5,91,2.8
34.8,90,2.3
32.2,90,4.7
33.2,91,3.3
33.8,95,10.8
33.2,96,11.4
31.9,92,9.1
33.5,97,11.2
29.9,99,11.8
32.5,99,2.5
34.3,94,6.4
33.0,97,17.7
30.0,95,50.3
29.4,96,3.4
32.5,96,3.1
34.0,94,2.3
34.6,84,0.7
35.2,82,0.1
35.6,75,0.1
35.8,79,0.0
35.8,71,0.0
36.1,66,0.0
36.0,67,0.2
31.9,93,8.8
29.1,95,2.0
31.5,95,6.5
32.8,95,2.8
33.3,95,5.5
33.7,91,1.3
33.8,80,0.2
32.6,88,0.8
33.8,93,1.6
33.6,92,1.9
33.1,92,4.3
33.6,92,2.4
33.1,97,13.2
32.0,97,13.8
33.6,97,1.3
33.7,94,5.8
32.7,95,14.7
33.0,96,6.3
34.5,85,1.5
34.5,78,0.2
34.0,93,0.1
33.0,95,0.4
31.4,97,8.6
31.9,96,0.3
34.5,97,0.0
36.3,81,0.0
35.0,92,0.3
29.2,97,14.6
30.1,98,3.0
32.1,98,4.1
33.9,91,0.7
34.0,97,0.7
32.7,97,4.9
32.2,96,1.9
31.1,93,0.0
32.4,91,1.5
33.2,93,0.4
35.2,77,0.1
34.9,72,0.0
33.5,74,0.0
34.2,88,0.0
34.3,84,0.0
34.1,84,0.0
35.3,85,0.0
36.1,86,0.0
35.6,87,0.0
33.9,90,3.6
25.3,94,42.6
28.8,98,34.9
28.0,97,17.3
29.4,98,0.0
30.9,99,0.0
32.4,97,0.0
32.8,97,0.0
32.2,96,0.5
32.6,95,0.0
33.7,93,0.0
34.1,89,0.0
33.2,93,0.0
33.0,92,2.7
33.0,94,0.0
32.4,82,0.0
32.3,91,0.0
33.0,87,0.0
32.8,94,0.0
32.6,92,0.3
29.6,97,0.0
30.8,97,0.0
30.4,90,0.0
31.6,79,0.0
32.3,79,0.0
32.0,85,0.0
34.0,92,0.0
32.7,95,0.2
32.1,95,0.0
31.9,64,0.0
31.5,68,0.0
31.0,69,0.0
31.5,63,0.0
31.5,74,0.0
31.6,85,0.0
31.3,80,0.0
30.7,89,0.0
30.9,92,0.0
