temp,humidity,rainfall
31.6,89,1.2
30.1,90,6.3
29.8,91,7.0
25.7,95,1.4
27.2,97,0.8
27.9,98,2.6
26.7,98,1.1
25.6,97,9.9
25.5,98,4.2
23.9,98,25.0
24.8,96,15.1
27.0,95,2.1
27.6,95,2.0
27.3,93,0.8
27.0,92,0.6
28.1,92,0.9
28.7,93,0.2
29.4,91,0.3
30.2,92,1.4
29.6,93,1.1
29.3,93,0.2
29.5,93,5.6
29.4,92,1.1
29.9,92,0.0
30.0,91,0.0
29.7,93,0.0
29.6,90,0.3
28.5,91,0.7
29.1,93,2.9
28.4,90,0.7
28.2,91,0.8
28.7,91,0.9
30.1,94,1.0
30.7,94,0.8
27.6,90,1.8
28.9,93,0.5
28.9,94,1.0
28.7,92,0.7
28.6,97,1.0
27.9,94,0.9
28.3,92,0.7
29.0,93,1.7
27.9,95,1.7
27.1,95,0.5
26.4,94,0.3
27.9,96,1.3
28.0,96,2.2
28.4,95,0.6
28.0,92,0.0
28.5,91,0.2
27.8,91,5.7
29.8,90,2.9
29.3,90,0.6
29.2,90,0.2
27.9,91,1.2
28.6,95,0.9
26.6,93,0.7
28.0,93,3.2
28.6,94,1.0
29.3,94,0.2
29.3,92,4.1
29.0,93,2.8
24.5,95,20.9
27.7,94,1.6
28.8,93,0.3
29.2,92,0.8
29.1,91,0.8
28.9,95,0.0
30.6,95,2.1
31.5,97,6.5
29.4,96,7.1
29.4,96,6.0
28.4,95,2.9
29.4,90,0.9
29.0,91,0.3
29.6,89,0.2
28.0,91,5.8
28.1,92,0.7
28.8,93,0.6
29.2,92,0.9
29.6,92,0.0
30.9,92,0.0
30.0,94,0.0
28.9,96,1.2
30.1,95,0.0
31.7,94,0.4
32.0,94,0.2
31.2,97,4.5
29.5,95,0.5
27.6,96,4.4
24.9,98,8.2
25.7,98,10.0
25.7,97,0.8
28.4,95,3.0
29.2,95,3.2
28.0,94,3.0
25.1,97,11.8
24.8,97,2.7
27.1,96,8.2
28.6,95,1.3
28.5,95,1.0
28.3,94,0.8
28.1,97,0.1
29.9,97,0.0
31.1,98,0.0
31.3,97,3.7
31.3,98,0.0
29.7,93,0.0
31.1,99,6.0
31.8,99,0.0
30.7,90,0.1
30.9,89,4.1
30.1,96,16.1
27.7,95,1.6
28.9,94,2.9
27.8,99,21.0
27.8,99,3.5
29.1,99,8.5
28.9,98,7.3
29.1,96,27.2
29.1,94,13.2
27.0,97,0.7
29.0,98,1.6
29.7,97,0.6
30.1,97,0.1
30.1,98,0.0
30.7,82,0.0
30.1,92,0.0
30.0,85,0.1
30.2,91,0.2
30.3,94,0.0
31.8,86,0.0
31.7,89,0.0
32.4,83,0.0
32.5,79,0.0
32.6,75,0.0
32.3,77,0.0
30.5,79,0.0
31.0,86,0.0
31.2,95,0.0
31.9,97,1.8
30.7,95,0.3
30.1,83,0.2
30.4,85,0.0
27.7,91,0.0
30.5,96,1.1
30.3,99,8.3
29.4,99,0.1
30.9,97,0.0
31.2,87,0.0
32.0,80,0.0
30.9,79,0.0
30.9,84,0.2
27.6,89,0.0
29.5,92,0.0
31.5,92,0.0
30.6,89,0.0
29.6,83,0.6
26.1,84,0.2
30.3,88,0.0
30.1,90,0.0
28.3,98,1.3
25.8,99,0.7
28.6,96,12.0
28.5,96,0.4
23.8,97,4.4
27.9,96,0.2
29.0,95,0.0
29.7,93,0.0
30.7,95,0.0
30.9,88,0.0
29.9,94,0.0
26.8,93,0.3
29.7,97,0.5
28.2,98,0.3
29.5,93,0.0
30.4,94,0.0
30.6,88,0.0
29.7,93,0.0
30.6,94,0.0
30.5,96,0.0
31.3,93,0.0
30.0,92,0.0
31.8,95,0.1
32.1,92,0.0
33.1,94,0.0
33.5,95,0.0
33.2,96,0.0
33.2,95,0.0
32.6,69,0.0
32.7,81,0.0
32.1,82,0.0
32.4,85,0.0
31.3,81,0.0
31.8,81,0.0
31.4,73,0.0
31.5,72,0.0
30.0,63,0.0
29.1,41,0.0
29.2,79,0.0
29.9,91,0.0
30.9,76,0.0
31.7,75,0.0
31.3,74,0.0
30.8,78,0.0
30.7,71,0.0
30.8,66,0.0
30.6,68,0.0
29.5,68,0.0
29.5,69,0.0
29.4,78,0.0
29.3,77,0.0
29.6,65,0.0
29.6,55,0.0
29.6,58,0.0
29.6,63,0.0
30.2,71,0.0
30.0,73,0.0
29.7,80,0.0
29.0,93,0.0
28.9,94,0.0
29.4,95,0.0
25.9,90,1.7
28.0,92,0.5
29.2,98,0.0
29.2,91,0.2
27.6,95,0.0
29.7,88,0.0
30.9,86,0.0
32.0,79,0.0
32.3,81,0.0
32.8,69,0.0
33.0,71,0.0
32.4,73,0.0
32.9,74,0.0
33.4,53,0.0
33.6,56,0.0
33.6,48,0.0
32.9,49,0.0
32.2,80,0.0
32.2,89,0.0
32.0,94,0.0
33.1,70,0.0
33.4,87,0.0
33.1,92,0.0
31.3,94,0.0
32.3,87,0.0
31.7,83,0.0
33.1,68,0.0
33.1,76,0.0
33.3,68,0.0
33.0,72,0.0
32.9,76,0.0
33.4,62,0.0
35.0,64,0.0
35.6,70,0.0
36.4,75,0.0
36.4,89,0.0
34.4,89,0.0
35.1,76,0.0
35.3,65,0.0
35.0,76,0.0
34.5,87,0.0
34.4,58,0.0
32.9,58,0.0
33.6,63,0.0
33.6,70,0.0
34.2,62,0.0
34.6,57,0.0
35.4,67,0.0
36.2,64,0.0
36.2,75,0.0
35.9,80,0.0
37.2,90,0.0
37.3,93,0.0
37.2,94,0.0
36.0,89,0.0
35.6,48,0.0
35.9,70,0.0
35.5,74,0.0
36.3,74,0.0
37.6,64,0.0
38.3,69,0.0
39.1,46,0.0
38.7,66,0.0
38.6,76,0.0
38.0,85,0.0
37.6,89,0.0
37.7,72,0.0
37.7,83,0.0
38.0,88,0.0
37.6,91,0.0
35.9,95,0.0
36.0,90,1.8
37.2,93,0.0
37.7,81,0.0
37.6,84,0.0
36.6,89,0.0
37.2,88,0.0
36.0,88,0.1
36.3,80,0.0
37.0,78,0.0
37.9,84,0.1
37.3,86,0.0
36.8,86,0.0
37.6,85,0.0
38.8,80,0.0
38.9,80,0.0
39.8,68,0.0
39.2,79,0.0
38.6,82,0.0
39.3,78,0.0
38.2,85,0.0
38.7,87,0.0
39.1,87,0.0
38.1,85,0.0
38.2,82,0.0
39.4,79,0.0
39.3,77,0.0
38.8,72,0.0
40.1,81,0.0
39.9,83,0.0
39.1,86,0.0
38.5,86,0.2
37.8,86,1.5
38.5,84,0.3
37.8,87,0.0
38.1,89,1.9
37.7,85,0.0
37.6,85,1.9
36.9,86,0.0
37.7,89,0.0
37.3,80,0.0
38.2,83,0.0
37.5,70,0.2
38.5,83,0.6
37.3,88,1.2
37.0,89,3.8
35.7,89,10.7
35.4,90,7.8
35.0,93,2.8
34.2,91,0.4
34.0,91,0.8
33.3,91,0.7
30.9,89,0.2
34.6,90,0.0
35.8,89,0.0
35.3,89,0.0
35.3,90,0.2
34.5,90,0.3
34.8,89,0.4
35.6,89,0.3
35.3,88,0.1
34.5,89,0.3
34.8,89,0.9
34.6,90,0.2
36.1,94,5.3
32.9,95,22.5
33.2,92,18.4
32.2,91,8.7
31.3,90,1.3
29.5,96,31.7
31.0,96,1.5
29.1,97,3.2
27.6,98,7.6
29.2,97,29.2
27.9,95,1.0
28.5,96,7.4
28.5,95,2.6
29.8,97,0.6
28.8,91,0.0
29.3,94,0.8
30.9,90,0.0
30.2,97,6.1
25.5,98,19.1
26.8,97,18.9
26.7,98,3.4
28.0,93,4.7
27.3,94,2.4
27.3,96,26.9
24.1,97,10.8
25.8,97,2.0
25.8,98,4.6
23.4,99,15.4
24.5,98,16.1
26.6,96,2.8
27.0,93,2.6
26.9,91,0.6
27.2,94,0.2
28.1,93,1.7
25.5,98,3.9
27.3,95,2.1
27.6,93,0.9
27.1,92,1.0
26.2,93,2.4
26.9,94,2.9
26.1,93,0.9
26.7,92,0.7
27.9,93,0.6
28.3,93,0.6
29.1,90,0.7
28.2,90,0.7
28.2,91,2.7
27.2,92,4.2
27.6,96,3.3
26.6,97,20.4
26.2,97,3.2
24.5,98,2.0
25.3,98,15.5
27.0,99,16.7
27.3,98,20.0
28.5,97,5.5
28.5,97,16.7
28.4,96,12.5
25.0,97,16.4
22.4,96,23.1
24.1,96,3.9
25.4,99,3.5
26.2,93,0.1
23.8,96,10.3
26.3,91,1.4
26.3,91,0.5
26.6,95,2.0
26.8,94,0.8
27.2,92,0.5
27.4,91,0.7
27.5,91,0.3
27.7,92,0.9
28.0,91,0.8
27.8,93,1.0
27.4,92,1.2
27.3,90,1.0
27.2,91,0.8
27.1,91,1.4
26.8,93,0.7
28.0,93,0.1
28.8,93,0.2
28.2,91,1.0
28.2,92,0.4
27.4,94,2.4
28.0,95,2.2
28.6,93,2.3
28.5,94,0.0
28.1,91,1.0
27.0,99,4.7
28.3,98,5.1
26.4,98,9.6
25.8,98,4.0
26.9,95,0.0
27.0,93,0.4
27.5,95,0.0
27.6,95,0.6
27.8,94,0.0
27.5,94,0.7
27.8,94,0.1
27.9,93,0.0
29.0,95,0.0
28.9,95,0.2
28.3,94,0.0
28.1,95,0.0
27.3,96,1.4
23.7,98,25.7
25.0,97,10.4
26.6,96,4.5
27.9,95,0.0
27.6,93,0.0
28.0,92,0.3
27.1,95,4.4
22.5,95,17.0
26.4,95,2.1
26.1,99,3.0
23.1,99,13.3
27.0,98,3.4
27.9,95,5.0
27.7,96,4.9
29.1,96,2.0
29.4,97,1.4
28.6,96,2.1
27.4,97,0.9
27.9,96,0.0
27.8,92,0.9
27.3,94,0.0
27.6,98,0.0
28.0,99,0.0
28.1,97,0.0
28.0,93,0.1
28.0,94,0.9
26.6,96,4.5
28.8,98,0.9
29.5,97,4.4
28.7,98,0.0
29.7,79,0.0
29.4,76,0.0
29.4,78,0.0
29.4,82,0.0
29.8,81,0.0
29.9,75,0.0
30.0,82,0.0
29.9,74,0.0
30.0,78,0.0
30.3,91,0.0
30.4,92,0.0
30.0,94,0.0
30.0,76,0.0
30.2,70,0.0
30.1,68,0.0
30.5,82,0.0
30.3,87,0.7
29.9,87,0.0
29.7,91,0.4
29.8,84,0.0
31.3,76,0.0
30.9,63,0.0
30.4,70,0.0
30.0,79,0.0
30.3,86,0.0
29.4,53,0.0
29.2,55,0.0
29.7,60,0.0
29.8,57,0.0
30.1,60,0.0
31.3,84,0.0
31.6,94,2.8
30.0,90,0.5
31.4,91,0.5
30.3,86,0.0
28.6,92,0.0
29.4,73,0.0
29.7,65,0.0
30.3,72,0.0
30.2,70,0.0
30.2,56,0.0
30.2,60,0.0
30.5,68,0.0
30.9,58,0.0
32.0,52,0.0
32.7,52,0.0
31.7,67,0.0
30.5,62,0.0
31.0,69,0.0
30.3,90,0.4
28.5,93,0.9
28.8,91,0.4
30.0,91,0.0
29.2,77,0.0
29.0,76,0.0
30.1,68,0.0
29.8,70,0.0
29.5,55,0.0
29.1,59,0.0
30.6,55,0.0
27.4,96,5.7
26.2,97,2.3
29.2,95,0.0
29.1,93,0.1
29.9,95,0.0
29.7,89,0.0
29.9,73,0.0
29.9,74,0.0
30.7,75,0.0
31.8,66,0.0
31.8,54,0.0
30.9,54,0.0
31.2,58,0.0
31.2,70,0.0
30.3,61,0.0
30.1,72,0.0
29.9,69,0.0
29.6,74,0.0
29.6,80,0.0
29.0,67,0.0
29.2,61,0.0
29.7,60,0.0
28.8,59,0.0
28.9,52,0.0
29.0,51,0.0
29.1,59,0.0
29.2,73,0.0
29.1,64,0.0
28.2,66,0.0
28.1,74,0.0
28.0,66,0.0
28.0,72,0.0
27.0,77,0.2
28.6,73,0.0
29.3,73,0.0
28.9,62,0.0
28.3,67,0.0
27.0,71,0.0
27.8,81,0.0
29.9,61,0.1
29.5,63,0.0
30.3,65,0.0
30.0,76,0.0
29.6,72,0.0
26.0,80,0.0
29.6,86,0.0
30.0,91,0.0
30.7,85,0.0
30.7,59,0.0
31.7,48,0.0
31.7,49,0.0
31.2,57,0.0
30.5,66,0.0
30.5,54,0.0
30.6,75,0.0
31.0,78,0.0
31.2,66,0.0
31.8,64,0.0
31.6,72,0.0
31.7,82,0.0
31.1,86,0.0
31.3,62,0.0
30.5,75,0.0
30.5,62,0.0
30.8,67,0.0
30.2,61,0.0
31.1,53,0.0
31.5,56,0.0
32.7,53,0.0
33.2,90,0.0
33.9,90,0.0
34.5,44,0.0
34.4,42,0.0
35.0,44,0.0
34.5,49,0.0
33.7,42,0.0
32.8,49,0.0
33.0,50,0.0
33.5,45,0.0
33.7,43,0.0
34.0,58,0.0
34.0,70,0.0
34.0,88,0.0
34.2,80,0.0
33.7,89,0.0
33.2,46,0.0
34.0,39,0.0
32.8,32,0.0
32.8,60,0.0
32.6,66,0.0
33.9,68,0.0
34.0,70,0.0
33.8,87,6.8
32.5,88,0.0
33.8,82,0.0
34.6,53,0.0
35.0,58,0.0
34.7,52,0.0
34.8,51,0.0
35.2,62,0.0
35.5,84,0.0
35.5,94,0.0
36.8,97,0.0
37.0,90,0.0
37.4,86,0.0
35.8,96,0.0
36.3,98,0.1
35.8,88,0.0
36.8,97,0.0
35.5,94,2.8
36.0,92,0.0
35.7,83,0.4
36.7,87,0.0
37.2,92,0.0
36.9,93,0.0
37.0,89,0.0
37.3,69,0.0
36.9,79,0.3
37.6,89,0.2
36.9,92,0.0
37.3,96,0.0
37.5,96,0.0
37.0,95,0.0
36.8,95,0.0
36.4,93,0.4
36.6,92,0.0
37.0,93,0.0
36.8,96,0.0
37.2,95,0.0
35.0,88,0.0
35.5,89,0.0
36.2,81,0.0
36.9,72,0.0
37.1,61,0.0
37.1,73,0.0
37.2,79,0.0
35.4,90,0.0
35.7,93,0.0
36.0,90,0.0
35.2,81,0.3
35.9,90,0.0
35.5,92,0.0
35.6,94,0.3
36.2,95,0.0
35.4,92,5.8
36.8,97,0.0
36.1,96,0.1
36.0,90,0.2
36.2,92,0.0
34.7,87,0.5
35.2,96,0.0
35.8,92,2.2
36.1,92,7.0
35.0,92,3.4
36.2,95,0.0
35.5,91,0.1
36.5,90,0.0
35.9,87,0.0
35.8,93,0.0
35.4,87,0.0
36.5,90,0.0
36.1,89,1.1
37.3,89,0.3
36.8,89,0.0
34.2,90,0.0
35.0,92,0.9
34.0,91,0.1
34.0,91,0.0
31.4,90,1.0
31.4,97,2.5
32.6,94,0.5
30.9,96,6.0
32.1,94,0.6
31.9,94,0.3
31.2,92,6.2
31.5,96,12.5
26.0,98,14.5
25.7,92,2.9
28.2,95,1.8
26.5,98,4.1
23.7,100,55.1
25.9,99,12.0
28.7,96,0.8
29.2,94,3.8
28.6,95,3.0
26.9,99,14.1
27.2,96,4.8
28.4,96,3.0
27.3,98,8.6
28.1,97,1.9
28.4,95,1.0
29.0,95,0.8
27.2,99,2.8
28.0,97,2.7
27.2,99,2.0
27.5,99,2.1
25.4,98,2.9
24.5,97,4.1
27.1,96,2.4
27.5,94,3.8
27.8,97,1.5
28.2,98,1.3
27.6,97,0.4
27.6,99,0.6
28.0,97,1.5
26.9,95,0.6
28.5,93,0.0
28.9,95,1.0
29.0,95,4.5
28.2,96,3.4
27.4,93,0.9
29.0,94,0.7
27.9,96,0.5
27.0,97,2.2
27.0,99,1.8
28.0,97,1.0
26.0,97,1.0
24.0,98,7.6
23.2,99,8.9
26.6,98,2.8
26.9,98,2.0
28.8,95,0.4
28.4,93,0.3
28.8,98,0.5
28.5,96,0.8
28.4,93,0.6
28.2,94,0.6
27.0,96,1.5
28.2,96,1.0
28.5,95,0.8
29.8,95,2.2
29.5,95,1.3
28.1,94,1.4
28.4,97,2.0
27.9,98,2.5
28.0,94,1.1
28.5,96,1.7
28.9,96,0.9
29.1,94,1.4
28.9,98,6.9
28.4,98,2.1
29.5,94,2.1
27.9,97,3.2
27.8,98,0.3
29.8,99,0.0
29.8,98,5.1
30.0,97,1.1
29.3,95,0.3
28.3,95,0.8
24.8,98,4.6
25.1,99,0.9
26.9,97,9.6
27.4,96,1.7
28.8,96,1.9
27.5,95,2.4
27.4,95,7.7
24.4,96,20.3
27.4,95,4.7
25.9,100,4.1
23.5,100,6.1
28.0,97,0.5
28.4,97,0.3
29.0,98,0.7
29.2,97,0.0
29.1,96,0.1
30.2,98,2.5
29.2,98,6.5
29.3,96,8.9
28.4,98,16.6
28.8,99,25.1
29.8,100,2.4
28.7,97,5.5
29.8,96,5.3
30.5,94,9.6
30.4,98,6.4
29.9,96,2.2
26.0,98,4.5
25.6,96,9.2
25.9,99,7.3
26.7,98,0.9
25.5,99,6.7
26.6,95,0.0
27.0,97,0.1
28.5,98,0.0
28.9,97,0.4
29.2,97,12.7
26.9,97,10.4
28.3,97,17.9
28.1,98,12.3
26.6,99,29.9
25.2,100,11.9
27.5,99,8.1
28.2,99,16.7
28.0,99,15.3
27.4,99,1.7
28.4,99,6.5
27.7,100,11.0
27.0,98,6.5
28.6,100,15.9
28.3,99,1.6
28.0,99,11.4
27.5,99,16.8
27.5,99,12.5
27.6,100,15.9
28.2,99,30.1
27.9,98,21.1
27.1,97,8.3
27.2,100,11.1
28.5,99,0.1
29.0,90,0.3
29.2,99,0.0
28.6,100,0.0
28.4,100,0.0
27.8,99,0.0
27.6,97,2.9
28.1,95,3.7
28.0,92,1.6
28.0,98,0.2
28.4,94,0.0
28.1,90,0.0
27.9,87,0.0
27.5,81,0.0
27.9,85,0.0
28.1,87,0.0
28.0,95,0.0
27.4,76,0.0
28.2,81,0.0
25.8,93,0.5
28.0,98,1.4
28.3,99,0.0
28.2,98,0.2
28.5,80,0.0
28.4,71,0.0
28.0,73,0.0
28.2,65,0.0
29.0,72,0.0
29.2,73,0.0
29.5,95,0.0
29.2,98,0.0
29.5,76,0.0
29.4,76,0.3
26.7,89,11.9
28.8,89,1.0
29.0,88,0.3
28.9,87,0.0
30.2,76,0.0
30.1,77,0.0
29.1,80,0.2
28.9,86,0.0
28.8,76,0.0
28.8,75,0.0
28.3,74,0.0
28.8,83,0.0
26.4,83,0.0
28.9,85,0.4
26.8,81,0.0
27.9,87,0.1
28.5,89,0.5
28.0,98,0.5
28.1,95,0.2
29.8,77,0.0
30.0,68,0.0
29.0,66,0.0
29.5,65,0.0
29.4,73,0.0
30.1,85,0.0
29.0,70,0.0
29.1,81,0.0
28.5,92,0.0
27.8,70,0.0
27.0,80,0.0
26.9,73,0.0
27.6,78,0.0
27.3,70,0.0
27.6,73,0.0
27.5,69,0.0
28.0,76,0.0
28.2,86,0.0
28.0,68,0.0
27.1,65,0.0
26.8,67,0.0
26.2,78,0.0
26.7,70,0.0
26.6,68,0.0
28.0,70,0.0
28.0,76,0.0
28.3,72,0.0
27.8,79,0.0
27.3,70,0.0
27.0,71,0.0
27.0,69,0.0
26.6,61,0.0
27.5,80,0.0
27.7,82,0.0
29.9,79,0.0
29.7,72,0.0
31.2,71,0.0
30.3,66,0.0
30.4,70,0.0
29.9,61,0.0
29.0,58,0.0
28.8,74,0.0
28.0,64,0.0
27.8,62,0.0
28.0,59,0.0
28.1,72,0.0
29.2,83,0.0
28.5,92,0.0
28.9,72,0.0
28.9,63,0.0
28.6,62,0.0
29.0,68,0.0
29.2,74,0.0
28.3,77,0.0
29.0,60,0.0
29.5,52,0.0
29.6,41,0.0
29.6,52,0.0
29.2,47,0.0
29.0,56,0.0
29.4,63,0.0
27.9,70,0.2
29.5,67,0.0
30.7,65,0.0
30.2,74,0.5
30.0,83,0.9
29.8,90,0.1
29.0,87,2.1
30.7,75,0.0
30.0,78,0.0
30.0,64,0.0
31.0,62,0.0
31.4,53,0.0
31.6,57,0.0
31.6,63,0.0
31.4,56,0.0
31.6,50,0.0
31.5,50,0.0
31.5,52,0.0
31.4,53,0.0
31.7,50,0.0
32.4,41,0.0
32.5,41,0.0
32.6,44,0.0
33.2,41,0.0
33.7,64,0.0
33.5,84,0.0
33.6,58,0.0
34.0,56,0.0
34.2,53,0.0
34.5,78,0.0
33.8,98,0.0
34.3,47,0.0
33.8,50,0.0
34.7,47,0.0
33.9,50,0.0
31.8,91,0.0
30.5,94,10.7
30.0,95,3.2
30.6,88,0.8
30.0,91,1.8
31.6,94,2.6
32.8,88,0.2
33.7,73,0.0
34.5,56,0.0
34.5,49,0.0
36.2,48,0.0
36.0,50,0.0
36.0,69,0.0
35.1,94,0.2
36.3,94,0.0
36.5,95,0.0
36.7,97,0.0
35.9,96,0.0
36.2,96,0.0
36.2,90,0.0
35.0,97,0.0
34.8,93,0.0
33.8,91,0.2
33.5,95,9.6
33.3,78,3.6
33.7,63,1.2
32.8,64,0.0
32.8,71,0.7
34.2,78,0.2
33.6,70,0.0
34.2,79,0.4
34.0,83,0.0
34.8,88,4.6
34.8,95,5.1
35.8,77,0.0
35.7,78,0.8
37.1,91,0.0
36.3,91,0.3
37.1,88,0.0
36.8,93,0.0
36.9,95,0.0
37.2,100,0.0
37.2,92,0.0
37.3,95,0.0
36.5,86,0.3
36.2,94,0.4
36.2,94,0.1
37.2,93,0.0
37.7,95,0.0
37.0,90,0.0
36.7,94,0.0
35.5,94,0.2
36.0,94,1.4
35.2,88,0.2
35.9,86,0.3
36.4,87,0.0
37.3,90,2.3
36.0,91,0.2
36.0,89,0.0
34.7,86,4.3
35.3,93,1.5
33.5,93,9.6
34.8,91,1.9
33.8,98,0.3
34.8,93,0.3
31.6,96,4.9
33.5,96,1.1
32.9,93,0.0
34.3,93,0.6
35.2,94,2.8
34.2,96,3.8
34.8,92,5.5
34.2,94,2.0
35.5,92,0.5
35.0,94,0.2
32.2,93,2.4
34.6,93,18.5
32.6,94,0.4
32.5,96,3.9
30.5,95,11.7
32.6,96,20.7
29.1,96,5.3
29.9,95,9.3
31.0,96,2.8
30.5,95,2.0
30.1,98,5.9
24.8,97,58.4
23.4,97,45.2
27.4,97,5.5
27.8,96,2.5
29.0,94,1.4
28.8,96,1.6
28.5,95,2.6
28.9,95,1.2
28.6,96,0.5
28.4,95,0.6
27.0,95,1.7
27.7,98,4.8
28.2,95,3.6
26.8,94,2.1
26.8,95,5.5
25.7,97,3.3
27.4,99,6.2
26.2,96,2.7
27.4,96,1.6
26.0,97,2.7
24.1,98,6.2
26.2,98,3.1
25.7,98,29.6
28.3,97,1.3
26.8,97,5.7
26.0,97,1.0
27.8,96,0.6
26.4,96,2.2
24.4,97,24.7
26.6,97,7.6
24.4,97,6.2
23.9,97,10.6
25.0,98,9.2
22.2,98,32.4
23.9,97,10.6
25.4,95,4.1
25.1,95,4.1
25.6,94,1.7
24.9,93,2.8
25.5,94,0.9
27.0,95,3.9
26.8,97,1.7
25.6,95,2.0
25.8,94,2.2
25.8,95,1.0
24.6,95,2.6
26.4,94,1.8
27.8,96,0.9
27.6,95,0.6
25.8,98,2.5
27.5,97,1.3
28.4,97,0.9
27.2,97,1.5
27.5,95,1.1
27.9,94,1.2
28.0,94,1.2
27.3,94,1.4
27.6,95,1.3
27.1,96,2.0
27.1,96,1.6
26.5,94,1.7
25.3,95,4.0
26.4,96,1.5
26.0,93,2.4
25.0,95,7.0
22.0,95,23.4
24.9,95,5.3
24.9,94,5.8
25.6,97,14.4
23.0,95,10.1
26.2,94,0.5
26.1,96,1.8
25.8,95,3.5
24.8,97,1.7
25.8,94,1.2
27.2,95,1.2
27.0,96,1.0
27.5,96,0.8
27.3,95,0.4
27.4,95,1.0
24.6,96,4.1
25.3,96,1.4
25.0,98,7.6
27.5,96,9.4
27.6,97,2.6
27.1,98,4.1
27.2,98,0.8
27.1,98,0.8
27.2,98,1.6
27.1,97,2.4
27.0,98,1.2
26.5,96,1.6
27.3,100,1.0
28.3,98,0.0
28.5,97,0.1
29.6,99,0.1
29.0,99,0.0
29.2,100,0.0
29.5,100,0.0
29.9,98,0.0
29.5,97,0.6
27.6,97,7.8
29.7,98,0.0
29.0,96,0.4
28.2,97,20.9
24.5,98,5.8
27.9,100,0.2
29.0,100,0.0
28.9,99,0.5
29.5,99,11.2
28.5,99,20.1
29.9,99,5.6
28.7,99,5.8
29.5,95,0.7
28.8,92,1.2
30.1,95,1.4
30.4,94,0.0
30.4,85,0.3
30.6,90,0.6
28.2,91,0.2
30.1,93,0.9
32.1,93,0.0
32.5,99,0.1
30.0,99,0.4
30.9,99,0.2
32.2,97,0.0
32.5,98,0.0
32.5,98,0.0
32.6,99,0.0
31.8,99,5.2
29.5,98,20.6
26.8,98,2.0
27.9,98,6.9
28.7,91,0.8
29.0,94,0.0
29.5,80,0.0
30.6,79,0.0
31.4,73,0.0
30.5,79,0.2
30.2,86,0.1
30.5,81,0.1
31.1,76,0.0
31.1,53,0.0
